name,entropy,grad_energy
0171,6.318513946612341,14.749399658920389
0172,6.299894459002207,14.604931975131633
0173,6.2911355997671485,14.52705383101587
0174,6.291754420968205,14.732887750294067
0175,6.287799484495787,14.5730101499882
0176,6.298674283853319,14.527906077017986
0177,6.332040088653513,15.56842019737248
0178,6.351605649902335,15.224922491898102
0179,6.377952485270809,14.757710367070795
0180,6.407517080684352,14.233916199227345
0181,6.426160185567323,13.604102989858884
0182,6.457844225933977,13.253308056424055
0183,6.531430296684296,13.299561910945954
0184,6.596217222702854,13.44784583595945
0185,6.612101966419973,13.472731593816984
0186,6.57702967579515,13.59194692275966
0187,6.5118324375807095,13.577261066473088
0188,6.44257499288514,13.436206597941142
0189,6.40989581617381,13.812102339221568
0190,6.391925866362967,14.40416020849073
0191,6.386561910877531,14.850270123268375
0192,6.388748179220871,14.54272811122539
0193,6.404255741316447,14.71462509996685
0194,6.406317475566571,14.710032519340587
0195,6.387460685169151,13.953294616851114
0196,6.362194282376985,13.341365440259706
0197,6.3309618921229776,12.793206943975619
0198,6.293687044045986,12.656817849658754
0199,6.240232715649903,12.4972245257688
0200,6.194949330869234,12.328446294893475
0201,6.165695719027174,12.109298385309025
0202,6.149065927235884,12.122029691415207
0203,6.148228766269702,11.997613696210998
0204,6.170620413840112,11.973125362563449
0205,6.17952053435856,11.898368165729815
0206,6.202101065735677,12.015175759454198
0207,6.229667440388281,12.904119144913874
0208,6.213815717090693,13.066833742727196
0209,6.143867620174553,12.673011008671155
0210,6.0663131538994675,12.543812885393422
0211,6.037163296846219,12.456675146267077
0212,6.060134771083135,12.596364276189698
0213,6.081849192045141,12.80412622524234
0214,6.096688493012619,12.912544875102352
0215,6.139705689361788,12.528078760146107
0216,6.1902553249590495,12.100346079764126
0217,6.253521205359762,11.398229363407923
0218,6.287898943261674,10.895775770321734
0219,6.313192072125867,10.726600974177812
0220,6.304824142671107,10.689125410394622
0221,6.331319673402529,11.045438601471476
0222,6.371276917126897,11.891352056167465
0223,6.381159442696246,12.24096642507362
0224,6.390865075496636,12.899571484977606
0225,6.396123634461736,12.612738452418661
0226,6.393946620070958,11.918577144629564
0227,6.418688143430054,11.358317953545809
0228,6.4568805261704245,11.056220725491848
0229,6.473020198720113,10.504578568643115
0230,6.5066274829925375,10.2859181698142
0231,6.546900615036612,10.303126680402114
0232,6.5799479530546785,9.96060482683639
0233,6.609783988194645,10.101598659653087
0234,6.557452649109488,10.08986004876831
0235,6.47557644364259,9.848513006749764
0236,6.411317058772056,10.17207202261397
0237,6.310926750231796,10.032832662110648
0238,6.157630815137649,10.052086178685165
0239,6.0219728174629,9.945829120400946
0240,5.952436493375067,9.954674783053234
0241,5.902544975563988,10.11316326530813
0242,5.866614868507794,10.06347932091999
0243,5.848006644916588,9.780004212166023
0244,5.855021480937188,10.485194729027379
0245,5.8613961303488935,10.374342202861543
0246,5.869743394154095,9.803755681195199
0247,5.895063474200168,10.185426768167066
0248,5.922790535424361,10.66335476092105
0249,5.935427278529511,9.51684331785068
0250,5.949850072362895,9.279432327849925
0251,5.969596605250304,8.969320671790797
0252,6.084119524672034,8.684186231073076
0253,6.171931732962912,8.606941928259634
0254,6.215513372242356,8.440114252551068
0255,6.200522978985625,8.541647758426656
0256,6.248555768285198,8.518797529223868
0257,6.268612202437076,8.541362622093054
0258,6.38404347075966,9.744971410016152
0259,6.409517749425466,10.9290629646535
0260,6.455364714120309,12.061078873959922
0261,6.539558972247773,12.143807446209257
0262,6.407354197619019,12.330102655705558
0263,6.349838952496907,13.885732378129335
0264,6.202952283816816,13.142056585017128
0265,5.9681267146343195,11.270221236132555
0266,5.9468830344114725,11.460752803424421
0267,5.928375414571881,10.879526596292484
0268,5.90852996871958,10.78413513999911
0269,5.886637057213234,10.424464837751596
0270,5.847357698229008,10.048729659670945
0271,5.79729932887641,9.90116962433406
0272,5.740230148787892,9.77511449360286
0273,5.689255385536995,9.647468128334507
0274,5.654082215433404,9.676161761804288
0275,5.63025510054576,9.74066131920084
0276,5.601031505882118,9.799544917512044
0277,5.572315772803321,9.860458341519447
0278,5.542292056662644,9.947163303268503
0279,5.517504844166892,9.998305761753027
0280,5.493160433721282,10.041511744893556
0281,5.456803926806381,10.555289758510643
0282,5.420055253869711,10.26636423984798
0283,5.407576221629271,10.181288814038732
0284,5.406230875399725,10.177458748444845
0285,5.409879614724537,10.03315210548277
0286,5.42488410137247,10.01140726171159
0287,5.4441118392899615,9.963988287680111
0288,5.465637361100438,9.759520955128385
0289,5.4973199593737405,9.765589938950534
0290,5.531156271812346,9.805863440090576
0291,5.557931714618721,9.697204115129422
0292,5.583523882872203,9.772567293814841
0293,5.607789051782386,9.839155915301891
0294,5.629620031826687,9.768436487882756
0295,5.656333685443282,9.901639747508723
0296,5.683879222348647,10.003010177772413
0297,5.708203104851058,9.925912531362375
0298,5.7289606423254,9.898054254230006
0299,5.748509706435479,9.921616252341291
