name,entropy,grad_energy,psnr
f023515,6.0302498073643545,6.11544039917437,39.546485900878906
f023520,6.14216432211325,7.285813249386203,39.184043884277344
f023525,6.21478629823045,5.972798219610484,40.28423309326172
f023530,6.248937650740507,6.074910925284791,40.54622268676758
f023535,6.265317463919486,7.4523307682319535,39.16996765136719
f023540,6.251578773935078,6.087238698257988,40.26572799682617
f023545,6.224598679659413,5.842754755503791,40.664363861083984
f023550,6.22465801624524,7.620109933884677,39.83829879760742
f023555,6.205015399132752,6.0039654666925735,41.00020980834961
f023560,6.193592012112208,6.10556297724001,40.588260650634766
f023565,6.19510327449412,6.599745790888065,39.820648193359375
f023570,6.202695386536958,6.400870876412457,39.49523162841797
f023575,6.24491535617357,6.81123591930828,39.344600677490234
f023580,6.322496318690936,7.490579618711672,39.24884033203125
f023585,6.393355808578699,6.068738772971522,39.562461853027344
f023590,6.4672605508130445,5.908409792218375,40.02857971191406
f023595,6.5485719069622705,7.92690947801334,39.552947998046875
f023600,6.607823598377428,6.133970145817233,41.091896057128906
f023605,6.637479350025847,5.845298982471984,41.45158767700195
f023610,6.638485204405034,7.513125324546144,40.58894348144531
f023615,6.584581368548161,5.882455684893431,40.77794647216797
f023620,6.5450577427486785,6.083079665232719,41.03363800048828
f023625,6.496965912864378,7.427446280429747,39.96324157714844
f023630,6.423433028764187,5.975394589134157,40.55954360961914
f023635,6.416631380486314,6.530191091952613,40.25703430175781
f023640,6.444644667969917,7.465848896095887,39.66697311401367
f023645,6.438911823392426,6.028647194187832,40.36884689331055
f023650,6.435099471480238,6.212859894006831,39.90130615234375
f023655,6.4313122359305455,7.723573908137231,38.01959228515625
f023660,6.419121494980199,6.902675214082746,39.355918884277344
f023665,6.40351135709575,7.2471286271438204,39.40121841430664
f023670,6.378091934773129,7.726664092384525,39.324764251708984
f023675,6.333110720326191,6.945990060415291,39.75834274291992
f023680,6.293092874442539,7.394097464972064,39.3911018371582
f023685,6.282494460448367,8.182101009170168,38.877742767333984
f023690,6.285395561737442,6.589633206173126,38.63766098022461
f023695,6.336989171809005,6.810101550995282,36.974082946777344
f023700,6.396157317797204,8.274330820913633,38.39739227294922
f023705,6.433768402946754,7.51208481607823,39.817501068115234
f023710,6.4660869788422435,7.682286828357236,39.830238342285156
f023715,6.48792851235255,8.484116291659541,39.468082427978516
f023720,6.486385887564969,7.659434162067973,39.76396942138672
f023725,6.487726937399918,7.595561838206471,39.65403366088867
f023730,6.50137294160121,8.391628651910137,39.014442443847656
f023735,6.4974276072414945,7.156819109540253,39.42848587036133
f023740,6.510060264887295,7.294904721537309,39.45188522338867
f023745,6.540711386645999,8.397369656863175,39.04240417480469
f023750,6.555856417417324,7.113515939582086,39.705081939697266
f023755,6.578114327787619,7.270717663213292,39.69254684448242
f023760,6.608936926332105,8.569957939526633,39.19380569458008
f023765,6.625669835979645,7.313403003163346,39.88313674926758
f023770,6.645619875471792,7.181715658187693,39.8033332824707
f023775,6.676714530585745,8.802977638122236,38.87272644042969
f023780,6.688941937085877,7.526843856937492,39.09373474121094
f023785,6.710424358144513,7.435989145278967,38.41325759887695
f023790,6.7329891209596315,8.67666111866016,38.841148376464844
f023795,6.744254395133589,7.7170869264574895,38.93879699707031
f023800,6.757537646892217,7.72403408031122,38.281742095947266
f023805,6.7753791660125255,8.950442000179878,37.00289535522461
f023810,6.7797804898501575,8.2508142033738,36.79530715942383
f023815,6.78319097680107,8.06910670233468,36.04460525512695
f023820,6.7951564925559005,9.096652239711794,36.41781234741211
f023825,6.792896298810917,8.091374492465729,37.85322570800781
f023830,6.794509065278663,7.838794389169087,38.81000518798828
f023835,6.8028257090676245,9.041298272206276,39.11194610595703
f023840,6.793551757745927,7.7804520974215485,40.545406341552734
f023845,6.794435429995831,7.5624099343226,40.84121322631836
f023850,6.822633484609543,9.389230305029228,38.32320785522461
f023855,6.779386007511965,6.63207162362883,36.658695220947266
f023860,6.773200230673286,7.101651872633577,36.840782165527344
f023865,6.775806363507522,8.560841822889838,37.93489456176758
f023870,6.749485344500828,7.5698397591935045,39.309326171875
f023875,6.724158281494578,7.999216446394485,39.79362869262695
f023880,6.7059555216814895,8.990928465153326,39.29473114013672
f023885,6.673636769477852,7.7419078311470155,39.7703971862793
f023890,6.640657445984926,7.595754452487556,38.70562744140625
f023895,6.620563890605592,9.07238713956113,36.63009262084961
f023900,6.594054209893493,8.075784297751474,37.92369842529297
f023905,6.571691885510896,7.924658240296501,38.754600524902344
f023910,6.556483263592536,9.039420618794242,38.699928283691406
f023915,6.529781584260498,8.007814165955297,39.70320129394531
f023920,6.5101221914232426,7.769209725045536,40.02899169921875
f023925,6.492762972157067,8.869575029034642,39.455772399902344
f023930,6.465772450915059,7.73977968791202,40.06813049316406
f023935,6.44318926914813,7.503191202173448,39.972251892089844
f023940,6.430303979421939,8.723802761215849,39.33335876464844
f023945,6.401639805668806,7.536011485568405,39.98398208618164
f023950,6.375530922076088,7.272823513744533,40.0016975402832
f023955,6.354488826561411,8.613133501974145,39.2497444152832
f023960,6.325483839073077,7.366381516764203,39.8312873840332
f023965,6.297895617520062,7.125156668105843,39.75033187866211
f023970,6.285635970589071,8.496542458392058,39.05369567871094
f023975,6.26303658102106,7.318045303055504,39.444068908691406
f023980,6.2543641940127825,7.093371126969882,39.55022430419922
f023985,6.265413808139856,8.51547365104069,39.08978271484375
f023990,6.267694844011188,7.346984543391938,39.74690246582031
f023995,6.273111708324712,7.151000520181576,39.77790832519531
f024000,6.292165160938396,8.506499890677215,39.06038284301758
f024005,6.299592454568296,7.373364191108586,39.25508117675781
f024010,6.3137268646451155,7.148140560759012,38.414424896240234
f024015,6.3458086712576804,8.094305474633154,36.69985580444336
f024020,6.35458539528493,7.132773490218512,36.57469177246094
f024025,6.365022209834123,7.036530927771455,37.41175842285156
f024030,6.379873757244273,8.496638605392453,37.88947296142578
f024035,6.378026148712522,7.296582670649521,38.67436599731445
f024040,6.388151798950837,7.094224370323442,39.0007209777832
f024045,6.412791652586516,8.580377950539617,38.67295837402344
f024050,6.42191817171317,7.3339531634296256,39.35698699951172
f024055,6.429010996236885,7.126828551910575,39.52223205566406
f024060,6.4443307302213055,8.615365200026506,39.069149017333984
f024065,6.432923064780131,7.3427301988918945,39.80597686767578
f024070,6.421617924042253,7.145154411006556,39.94139862060547
f024075,6.417883018205691,8.38137760027797,39.07215881347656
f024080,6.386946284532944,6.1926126802422115,38.96735382080078
f024085,6.324979429433005,6.221799264846856,30.408466339111328
f024090,6.334884552097976,8.87403678260566,32.65242385864258
f024095,6.309396109166834,7.612038729065696,33.54867172241211
f024100,6.295516566188382,7.418096285452435,34.452266693115234
f024105,6.29022377061053,8.392321142101995,35.53584289550781
f024110,6.269361248140525,7.24533657014763,36.634300231933594
f024115,6.262623439297152,7.095416982641768,37.478641510009766
f024120,6.270217503516886,8.540251708507316,37.819820404052734
f024125,6.2574871659745055,7.373636615875038,38.183780670166016
f024130,6.269683170886902,7.173146152553459,38.834346771240234
f024135,6.311395783374518,8.657965969466519,38.19780731201172
f024140,6.331994629214666,7.571252013470803,38.79644012451172
f024145,6.368181173591024,7.288995731716434,38.89674758911133
f024150,6.409959731493441,8.63469360808388,37.76685333251953
f024155,6.420488889029219,7.001820662225674,37.76455307006836
f024160,6.450861322484631,6.647569552363923,37.32993698120117
f024165,6.537458209930824,8.252771586292946,37.26557159423828
f024170,6.591120528538219,6.931112034527922,37.323421478271484
f024175,6.607651453754294,6.692680336539667,36.50678253173828
f024180,6.581071013117377,8.260660527560427,35.519683837890625
f024185,6.500149595248284,6.79731295588034,36.553653717041016
f024190,6.42843824463948,6.550268222110355,37.27776336669922
f024195,6.395126130927014,8.087289888264449,37.676177978515625
f024200,6.368274429237223,7.071350227577268,38.49420166015625
f024205,6.360896682719549,7.13703712490339,38.712276458740234
f024210,6.368614865625713,8.198616132018168,38.24789047241211
f024215,6.37472619677686,7.216291734767775,38.22105026245117
f024220,6.372924673225385,7.068459376348506,38.018585205078125
f024225,6.356843458780964,8.097986611996545,38.484371185302734
f024230,6.325797904562398,7.111612694605269,39.43915557861328
f024235,6.288445586469454,6.7809454317655105,38.67155456542969
f024240,6.247315929122826,7.978183460924119,38.35658264160156
f024245,6.190088011092586,6.618780634681162,39.169246673583984
f024250,6.145101528342273,6.602617160891976,39.40983581542969
f024255,6.113642164216685,7.967166174785791,38.56498718261719
f024260,6.080986960153082,6.8221235614138465,39.26679229736328
f024265,6.066735524459695,6.638096154294537,39.4291877746582
f024270,6.096978231388618,7.954265925921748,38.96358871459961
f024275,6.118097920417741,6.756245868529345,39.9290657043457
f024280,6.160113710145091,6.591030538961183,39.73253631591797
f024285,6.197506175168558,7.968965300796039,38.32292175292969
f024290,6.1640191295262685,6.9185229343563,38.345550537109375
f024295,6.084052289000032,6.685595840462666,38.07987594604492
f024300,6.024673684322941,8.010824045054319,37.61410140991211
f024305,6.006700633823872,6.8604418759047805,38.245975494384766
f024310,6.044740669393712,6.737346573759521,38.410850524902344
f024315,6.078781546480511,8.060844726406769,38.30625534057617
f024320,6.094227682250858,7.034029098044192,38.83122634887695
f024325,6.134404519384666,6.8278245027650595,38.37055969238281
f024330,6.197070766009826,8.387729572390233,37.678646087646484
f024335,6.2583303541173905,6.894185284871361,37.78688430786133
f024340,6.274453928701157,6.525067880451721,38.71357727050781
f024345,6.284955248011026,7.940092128593769,38.59085464477539
f024350,6.275400351711052,6.548925242732376,39.240936279296875
f024355,6.296768015173517,6.404236409183761,39.62823486328125
f024360,6.353445844441823,8.07006794864233,38.87425994873047
f024365,6.3607829606047925,7.03934207293492,39.632965087890625
f024370,6.369753979444623,7.094767220446862,39.50166320800781
f024375,6.3815882256518135,8.207227224257156,38.74893569946289
f024380,6.375629216322491,6.848290239332753,40.102264404296875
f024385,6.40291343499492,6.365272307075799,40.019439697265625
f024390,6.444795003531073,8.195593012351003,38.47663879394531
f024395,6.4606224561055114,6.475689359430139,38.420570373535156
f024400,6.498894648779932,6.249482028856237,37.58070755004883
f024405,6.5564161680011726,7.7425911095748035,36.30303955078125
f024410,6.572467797681029,6.164847446663553,37.062408447265625
