name,entropy,grad_energy
0000,7.383741413328338,25.266075626378473
0001,7.429157965813461,24.356244978986368
0002,7.45771124887985,23.64173833287601
0003,7.469999855701628,22.924886493985774
0004,7.463268503485887,22.30249534414403
0005,7.460867096453378,21.929487477206834
0006,7.466703072306436,21.909541855336563
0007,7.484020699791497,22.131988727198394
0008,7.495168826835723,22.59212151487124
0009,7.484566034729747,23.004553000600303
0010,7.465391303428858,23.655660164239457
0011,7.436340658980589,24.3962290967224
0012,7.4301159792192335,24.376827195318832
0013,7.46763970017155,23.807169043065333
0014,7.53330324881273,23.20358771491854
0015,7.562708446248676,22.80163681589452
0016,7.565817828527218,22.551821961055943
0017,7.55251881927771,22.654646190289927
0018,7.5358255549407644,23.077785461122218
0019,7.492699775360087,23.14865685962546
0020,7.450514761788271,23.78403207139981
0021,7.469892512242655,24.273596496483066
0022,7.488045885798115,23.53898026273669
0023,7.484229437010514,22.795440054096115
0024,7.4988651685566925,22.085464128903368
0025,7.498038608382329,21.296038041951928
0026,7.491509913753745,20.946527949184542
0027,7.495741622064504,20.88914991628025
0028,7.499454734602203,20.968751317944808
0029,7.521753798100432,21.70076822165092
0030,7.52232998310217,22.507225891811803
0031,7.521306461027187,22.902987163402578
0032,7.506528832741244,23.261186834486015
0033,7.499507402511137,23.821638681234585
0034,7.479069269870779,23.876218568198688
0035,7.473282370756749,23.575325507244358
0036,7.4794253003312505,23.42805491239466
0037,7.504172671784614,23.25274472401521
0038,7.52139853002,23.184806639328556
0039,7.533235010664905,23.270880624773582
0040,7.531857292683324,23.107442590507286
0041,7.528810609991055,23.20202377205102
0042,7.518109899438192,23.459380038864744
0043,7.503535798458959,23.533331976693468
0044,7.48454775081494,23.534005212197037
0045,7.469555802883262,23.65297516292965
0046,7.464902249988248,23.361014542171286
0047,7.490920332453286,23.17888957862799
0048,7.535851137795513,23.1540914957967
0049,7.564874076161205,22.95836669668468
0050,7.583785175472276,23.003801397851685
0051,7.596839849824512,23.18340688816757
0052,7.602904481408673,23.152108149797943
0053,7.608821314540229,23.231364229732446
0054,7.612541832029841,23.37896689117233
0055,7.6148762414265505,23.25257521665012
0056,7.616777346109117,23.256137136126068
0057,7.617477938354627,23.349624694595462
0058,7.619345905866293,23.150519174699873
0059,7.617995749548282,23.05198025640005
0060,7.615463033125595,23.025979110771438
0061,7.61528207021923,22.94444933094454
0062,7.610868199607069,22.776642953210768
0063,7.610926505075651,22.711413716783447
0064,7.611027603295186,22.448582558338995
0065,7.6115139126756075,22.2814926105776
0066,7.612295792058968,22.38140078875286
0067,7.615346196693201,21.92568961472903
0068,7.616282087042575,21.739600142512085
0069,7.621707410701417,21.844108843607458
0070,7.628831276378298,21.648082776450853
0071,7.64831287867258,21.704560696523217
0072,7.669121895453762,21.75855470178587
0073,7.677900640344351,21.798729668568804
0074,7.678328815918388,21.72869819504192
0075,7.6786819223987095,21.745449371402188
0076,7.678753919254153,21.62712504906109
0077,7.6690312925323125,21.618052554412067
0078,7.648683676852507,21.671574788647202
0079,7.6189176908021095,21.728331299482505
0080,7.5762087264883045,22.128255359024518
0081,7.537221363686662,22.93195400540876
0082,7.506059198727225,23.348704026969735
0083,7.486511321504777,23.85112187270696
0084,7.4820852479251565,24.162827410327523
0085,7.498550993427873,24.243781820791376
0086,7.507660405022173,24.388933593248844
0087,7.515038515654699,24.42972684034554
0088,7.51376019422908,24.33272731981498
0089,7.505418204530149,24.236300145784398
0090,7.488238148290499,24.032101188163836
0091,7.489194651248785,23.636137213092578
0092,7.5030209741186304,23.181229631023644
0093,7.52615091147768,22.91197245354227
0094,7.548839063772302,22.399831621893693
0095,7.575845035990899,21.99344587726793
0096,7.5978797447376865,22.018178961486264
0097,7.613810579762619,21.84121819907891
0098,7.623414566755194,21.823934896555738
0099,7.630836990208293,21.986362406565902
0100,7.627170718176538,21.822936700066805
0101,7.620584967968667,21.90800103910103
0102,7.6044278960202405,22.142223168883945
0103,7.590105950120924,22.224816639178986
0104,7.568597915362135,22.308273279114474
0105,7.547233034016779,22.391606280470466
0106,7.531409703365745,22.21780826589385
0107,7.52222505223866,22.32457379886938
0108,7.519160474756036,22.578677311936534
0109,7.517758536238119,22.633427603361184
0110,7.517797832427547,22.573566939653055
0111,7.522556552016585,22.74420675256537
0112,7.529800020492862,22.76589278394052
0113,7.5360035432703585,22.919268328192636
0114,7.539629116339033,23.020413944032498
0115,7.5429201058738675,23.00154614112295
0116,7.56749237046145,22.752764801279426
0117,7.61375450814107,22.611324457424065
0118,7.661041943785801,22.30416200852512
0119,7.693975546649277,22.630239824975053
0120,7.707407912682175,23.201219944983006
0121,7.7145033056168995,23.289865713184675
0122,7.714562481623055,23.113290200522748
0123,7.708892003990004,22.629760544066016
0124,7.6995880896778015,22.189980912617585
0125,7.69522750745822,21.977885089737597
0126,7.69623113516529,22.043650985398934
0127,7.69040701948619,22.14833637918595
0128,7.68777760840609,22.40515465461512
0129,7.682370603004166,22.775097340118663
0130,7.675730510423326,22.7358859759036
0131,7.667828706907086,22.92394860528841
0132,7.6610131280133205,22.911561853375595
0133,7.65722797903705,23.005894456374115
0134,7.653444399817436,22.954200794600034
0135,7.650893753521219,22.990634548121605
0136,7.6487870825178,22.797408341455938
0137,7.645863354041818,22.64488930385892
0138,7.644662452414567,22.676657047573592
0139,7.64323138555892,22.498283837699873
0140,7.635383177317474,22.412194314438878
0141,7.624878002622859,22.35683008995541
0142,7.611429459275481,22.009998127403765
0143,7.602390953085542,21.730101485528508
0144,7.593347063886453,21.703028560871452
0145,7.581790273507705,21.38376208426223
0146,7.568484880211194,21.186548346443892
0147,7.556105155339091,21.07602424653123
0148,7.544075509146399,20.975538173041404
0149,7.531229073391441,20.86585095309349
0150,7.518068247837389,20.655285024365167
0151,7.516033998498777,20.62909554937585
0152,7.513554435234635,20.58045525983422
0153,7.507021353454458,20.395386328639553
0154,7.504419926197603,20.16655195455042
0155,7.516337703314039,20.287231618481847
0156,7.496399000927777,19.650505557344758
0157,7.479796686903177,19.2791256041917
0158,7.459409674290894,18.797092830142056
0159,7.450247161103306,18.21107250584507
0160,7.442896049856789,17.788893341578042
0161,7.450058560620531,17.503630886532992
0162,7.452255412975878,17.046514320520554
0163,7.470485616739397,17.182624392681543
0164,7.46459417595511,16.945221716970167
0165,7.457466243585246,16.538131529370375
0166,7.453496194697027,16.37510267161558
0167,7.436676894827741,15.89530261322654
0168,7.418136941953568,15.45594188266861
0169,7.400491955617573,14.961158589714342
0170,7.382395424994671,14.595067652435905
0171,7.360595187421229,14.209050441928484
0172,7.33202156341026,13.943109716766728
0173,7.313827104512848,13.821168850587227
0174,7.30445050483277,13.83467540849471
0175,7.300442139347407,13.807289774123856
0176,7.295587423058534,13.83443224598444
0177,7.29757682526928,13.991943190694343
0178,7.296399928876472,14.087815001873224
0179,7.299766404817111,14.332809082941402
0180,7.307617746380815,14.527456135468714
0181,7.3042799129491405,14.620151892282093
0182,7.301028434574235,14.615467229098648
0183,7.2949552298785285,14.584186794856048
0184,7.2863909458014575,14.60341484090051
0185,7.280233017299052,14.660289205526658
0186,7.274444114938621,14.4782515886616
0187,7.260516564726563,14.652422439441775
0188,7.256554006003646,14.488685933503817
0189,7.250141489714421,14.394368769740257
0190,7.236462949444025,14.329246695023972
0191,7.223970214280614,14.352143752271454
0192,7.207224077428936,14.194972539779528
0193,7.189140527224872,14.104431023771557
0194,7.168606912399126,13.952555471946516
0195,7.147843677263057,13.7522187540204
0196,7.134634519919034,13.588194929126818
0197,7.116006636765981,13.373090796184268
0198,7.102667108181963,13.23126074494387
0199,7.087919494764554,13.097458947298286
0200,7.074668036519072,12.943617046187523
0201,7.054274698495865,12.767227027245175
0202,7.0375587018053825,12.592434963716837
0203,7.024138822363763,12.50214618153081
0204,7.0150345811908075,12.417721357890908
0205,7.000962919787139,12.488591179978268
0206,6.985230718899147,12.345901704775327
0207,6.97324330972076,12.205707244093913
0208,6.963226772664526,12.182134629551172
0209,6.951086571347433,12.095951469738269
0210,6.941245119713817,11.932962981150569
0211,6.9336636482267835,11.912736648171876
0212,6.931834941353969,11.86188581771907
0213,6.93214737604128,11.771720883296608
0214,6.928869994727965,11.651996439560362
0215,6.923397681622014,11.572508945996267
0216,6.924515171643616,11.660529297813484
0217,6.922070265147279,11.537260889912739
0218,6.925630120372898,11.534677224337901
0219,6.933385278761042,11.582360086619255
0220,6.939275281244628,11.537832909977078
0221,6.94599721644493,11.612108089476768
0222,6.958456312181911,11.7358113941069
0223,6.976832526742031,11.878403588968926
0224,6.9957316747492095,12.078854715895414
0225,7.0203156181118365,12.46108164368747
0226,7.03587498751873,12.673252828377631
0227,7.051171507994584,12.82334343666973
0228,7.05554050808686,13.004104297357433
0229,7.056424110502851,13.153277765672668
0230,7.0585845959469955,12.980798667999839
0231,7.07025093574172,12.709471994145538
0232,7.0874766070174635,12.543526370747415
0233,7.100203973562666,12.602024105367498
0234,7.092945721249855,12.816039361689842
0235,7.075616320516051,12.508179439841467
0236,7.084697899915767,12.52721384662596
0237,7.186570970295881,16.909258512195233
0238,7.1303079849319815,12.854338280690461
0239,7.1682380140150945,13.187481592039058
0240,7.2048821101108995,13.798816303298505
0241,7.245123446356272,13.748851002696089
0242,7.292048179185137,14.05177326963912
0243,7.307465226385373,14.93214139857216
0244,7.2678849909924255,14.555840279396332
0245,7.233765139270747,14.345457855020305
0246,7.214708357991727,14.500909731266223
0247,7.188125458712917,14.398829140710626
0248,7.208564715074102,14.687336977833597
0249,7.22400952420695,15.25824064570894
0250,7.236015179227248,15.218783978551603
0251,7.287722748723934,15.668765224442028
0252,7.354942027557129,16.45218146361005
0253,7.39243489477933,16.962930780988422
0254,7.4291789334673455,17.6211840622755
0255,7.4901404650393335,18.33380071220658
0256,7.532137139151743,19.020887179899265
0257,7.562206291863125,19.20485117606884
0258,7.597350552474712,19.864770789931516
0259,7.616068606038,19.95104516502475
0260,7.633454810248951,20.225406992827597
0261,7.64916612253179,20.32907259093154
0262,7.658314511821663,20.58830094605275
0263,7.667530043063322,20.62135489096246
0264,7.671531693216375,20.712109450930154
0265,7.6650234919222795,20.850393822612027
0266,7.662398408536182,21.136797226463656
0267,7.66371521918513,21.328104488666177
0268,7.664972122702276,21.501783965168343
0269,7.6631951420202515,21.913245509338015
0270,7.657437843573767,22.34589141886551
0271,7.645919453775848,22.631389542611174
0272,7.638331128690596,22.976255574236028
0273,7.644173802881136,27.041602877945042
0274,7.614257188185482,23.322430264036456
0275,7.6031907229526725,23.111065673703482
0276,7.582118740553389,22.940807100666873
0277,7.546746210808811,22.888419267023842
0278,7.553240663053747,22.886482847204807
0279,7.561725703496382,23.137087285030137
0280,7.567078637356886,23.176915780209335
0281,7.571768692253125,23.429863736344693
0282,7.570818841468563,23.37249582488135
0283,7.576086794697224,23.44520093522828
0284,7.576643334549857,23.509304231665087
0285,7.576646841451035,23.460726346751763
0286,7.572521461709224,23.321193810990536
0287,7.567558971056108,23.325232922548057
0288,7.56482755493586,23.091790837222266
0289,7.558531194958251,23.115686035465927
0290,7.553578242783061,23.01569256484138
0291,7.5479653024850215,22.83623416240559
0292,7.541510103833451,22.148626305564942
0293,7.491144781325827,20.830347168463653
0294,7.422579048718843,20.134417474022023
0295,7.390283242428403,19.593562720793447
0296,7.371347195553381,18.80249647372063
0297,7.392027390053131,18.802106293494365
0298,7.4090002707120055,18.79508169745295
0299,7.421135511202028,18.71391482185088
