name,split,psnr
f001345,train,35.42607116699219
f001355,train,36.585060119628906
f001360,train,37.09163284301758
f001365,train,36.30419158935547
f001370,train,36.552215576171875
f001375,train,36.998802185058594
f001380,train,36.540061950683594
f001385,train,37.38273620605469
f001395,train,35.984222412109375
f001400,train,36.54549026489258
f001405,train,36.550079345703125
f001410,train,35.85810852050781
f001415,train,36.26261901855469
f001420,train,36.14234924316406
f001425,train,35.31910705566406
f001435,train,36.112884521484375
f001440,train,35.686763763427734
f001445,train,36.33475112915039
f001450,train,36.36138153076172
f001455,train,36.06044387817383
f001460,train,36.88665008544922
f001465,train,36.94869613647461
f001475,train,37.209693908691406
f001480,train,37.41069412231445
f001485,train,36.570709228515625
f001490,train,36.78021240234375
f001495,train,36.31636047363281
f001500,train,34.579864501953125
f001505,train,35.08544921875
f001515,train,34.785499572753906
f001520,train,35.55458450317383
f001525,train,35.034175872802734
f001530,train,35.61277389526367
f001535,train,36.085350036621094
f001540,train,35.33859634399414
f001545,train,35.26115036010742
f001555,train,36.6679801940918
f001560,train,35.09913635253906
f001565,train,36.98123550415039
f001570,train,36.81999588012695
f001575,train,36.46018600463867
f001580,train,36.744083404541016
f001585,train,36.822303771972656
f001595,train,36.324363708496094
f001600,train,36.340576171875
f001605,train,35.94644546508789
f001610,train,35.773719787597656
f001615,train,36.27943420410156
f001620,train,35.12521743774414
f001625,train,36.20442199707031
f001635,train,35.45893859863281
f001640,train,36.000770568847656
f001645,train,37.00312042236328
f001650,train,37.21113586425781
f001655,train,37.39738845825195
f001660,train,37.889225006103516
f001665,train,37.260738372802734
f001675,train,36.17334747314453
f001680,train,37.014747619628906
f001685,train,36.159332275390625
f001690,train,35.85244369506836
f001695,train,34.80500030517578
f001700,train,34.84278869628906
f001705,train,35.0286979675293
f001715,train,34.412872314453125
f001720,train,34.10102462768555
f001725,train,34.83069610595703
f001730,train,35.67991638183594
f001735,train,36.641693115234375
f001740,train,36.509979248046875
f001745,train,36.50560760498047
f001755,train,36.55712890625
f001760,train,38.28339767456055
f001765,train,38.20473098754883
f001770,train,38.53688049316406
f001775,train,38.31370544433594
f001780,train,38.79710006713867
f001785,train,38.584564208984375
f001795,train,38.50600814819336
f001800,train,38.3574104309082
f001805,train,38.710445404052734
f001810,train,38.731658935546875
f001815,train,37.85807800292969
f001820,train,38.3165283203125
f001825,train,38.70559310913086
f001835,train,36.699249267578125
f001840,train,37.27208709716797
f001845,train,37.606170654296875
f001850,train,38.037742614746094
f001855,train,38.224708557128906
f001860,train,38.00166320800781
f001865,train,37.961029052734375
f001875,train,37.229671478271484
f001880,train,37.52960968017578
f001885,train,38.06484603881836
f001890,train,37.35394287109375
f001895,train,36.40110397338867
f001900,train,34.529022216796875
f001905,train,34.48651123046875
f001915,train,35.52532958984375
f001920,train,35.17050552368164
f001925,train,35.87214660644531
f001930,train,35.972412109375
f001935,train,21.671907424926758
f001940,train,34.89399719238281
f001945,train,33.8284912109375
f001955,train,33.641727447509766
f001960,train,34.39710998535156
f001965,train,34.55925369262695
f001970,train,35.13579559326172
f001975,train,34.428592681884766
f001980,train,34.543888092041016
f001985,train,34.9284553527832
f001995,train,34.75088119506836
f002000,train,34.79269790649414
f002005,train,35.4873161315918
f002010,train,35.24916076660156
f002015,train,35.915130615234375
f002020,train,36.16239547729492
f002025,train,36.1068115234375
f002035,train,37.279685974121094
f002040,train,35.60128402709961
f002045,train,36.365936279296875
f002050,train,35.58978271484375
f002055,train,34.985755920410156
f002060,train,34.736793518066406
f002065,train,32.9561653137207
f002075,train,32.08146667480469
f002080,train,33.27436447143555
f002085,train,33.8035888671875
f002090,train,34.3083610534668
f002095,train,34.54465866088867
f002100,train,33.93386459350586
f002105,train,34.13689041137695
f002115,train,23.329618453979492
f002120,train,33.38446807861328
f002125,train,33.561214447021484
f002130,train,33.94651794433594
f002135,train,33.571048736572266
f002140,train,34.33340835571289
f002145,train,34.46218490600586
f002155,train,35.36802673339844
f002160,train,35.05152893066406
f002165,train,35.00855255126953
f002170,train,34.487770080566406
f002175,train,33.84933090209961
f002180,train,33.84292984008789
f002185,train,34.37284851074219
f002195,train,35.78558349609375
f002200,train,35.682273864746094
f002205,train,35.06390380859375
f002210,train,34.31242370605469
f002215,train,32.48038101196289
f002220,train,32.832122802734375
f002225,train,36.36836624145508
f002235,train,35.41740798950195
f002240,train,34.40900802612305
f002245,train,32.79672622680664
f000750,test,32.584205627441406
f000790,test,30.837371826171875
f000830,test,34.74162673950195
f000870,test,34.944175720214844
f000910,test,33.32993698120117
f000950,test,36.5428581237793
f000990,test,35.428253173828125
f001030,test,37.59006118774414
f001070,test,36.620094299316406
f001110,test,35.99513244628906
f001150,test,36.47405242919922
f001190,test,36.158851623535156
f001230,test,36.55805206298828
f001270,test,36.294227600097656
f001310,test,35.968666076660156
f001350,test,35.5881462097168
f001390,test,37.04087448120117
f001430,test,35.93791580200195
f001470,test,36.306148529052734
f001510,test,35.361690521240234
f001550,test,35.52447509765625
f001590,test,35.654029846191406
f001630,test,36.155067443847656
f001670,test,37.204200744628906
f001710,test,34.4747428894043
f001750,test,36.54814147949219
f001790,test,38.456642150878906
f001830,test,37.320518493652344
f001870,test,37.25795364379883
f001910,test,33.729454040527344
f001950,test,32.518402099609375
f001990,test,34.229286193847656
f002030,test,34.5101203918457
f002070,test,31.969728469848633
f002110,test,33.483375549316406
f002150,test,35.12757873535156
f002190,test,34.52311706542969
f002230,test,35.96053695678711
