name,split,psnr
f002115,train,23.303794860839844
f002120,train,33.294891357421875
f002125,train,33.43016815185547
f002130,train,33.69994354248047
f002135,train,33.21217727661133
f002140,train,34.13348388671875
f002145,train,34.55815887451172
f002155,train,35.83032989501953
f002160,train,35.42955780029297
f002165,train,35.4750862121582
f002170,train,34.967716217041016
f002175,train,34.40037155151367
f002180,train,34.45782470703125
f002185,train,34.99076843261719
f002195,train,36.05885314941406
f002200,train,35.72270965576172
f002205,train,34.73181915283203
f002210,train,34.126399993896484
f002215,train,33.38975524902344
f002220,train,33.79766082763672
f002225,train,36.34116744995117
f002235,train,35.295310974121094
f002240,train,34.462921142578125
f002245,train,32.934757232666016
f000750,test,32.356163024902344
f000790,test,30.877521514892578
f000830,test,34.20690155029297
f000870,test,34.85392761230469
f000910,test,32.83366394042969
f000950,test,36.15689468383789
f000990,test,35.31593704223633
f001030,test,37.31528854370117
f001070,test,35.36949920654297
f001110,test,34.863433837890625
f001150,test,34.97248077392578
f001190,test,35.21900939941406
f001230,test,36.201988220214844
f001270,test,35.99156188964844
f001310,test,35.4524040222168
f001350,test,35.18016052246094
f001390,test,36.989418029785156
f001430,test,35.34640884399414
f001470,test,36.18653869628906
f001510,test,35.712074279785156
f001550,test,35.45661163330078
f001590,test,34.79575729370117
f001630,test,36.52910614013672
f001670,test,36.037410736083984
f001710,test,34.473480224609375
f001750,test,36.21617889404297
f001790,test,38.36140060424805
f001830,test,37.236793518066406
f001870,test,36.912715911865234
f001910,test,34.19314193725586
f001950,test,32.56416702270508
f001990,test,33.63016128540039
f002030,test,34.60700607299805
f002070,test,31.783674240112305
f002110,test,32.85350799560547
f002150,test,35.39814758300781
f002190,test,34.99595260620117
f002230,test,35.70210266113281
