name,split,psnr
0181,train,27.431758880615234
0182,train,27.02851104736328
0183,train,26.222227096557617
0185,train,28.00128173828125
0186,train,28.430824279785156
0187,train,28.586421966552734
0188,train,28.38235092163086
0189,train,27.650344848632812
0190,train,27.91986656188965
0191,train,28.33629608154297
0193,train,29.704349517822266
0194,train,30.800893783569336
0195,train,31.7923583984375
0196,train,32.49543762207031
0197,train,33.11915969848633
0198,train,32.856414794921875
0199,train,31.87160873413086
0201,train,32.56922149658203
0202,train,32.491207122802734
0203,train,31.648406982421875
0204,train,32.000003814697266
0205,train,32.12613296508789
0206,train,30.220842361450195
0207,train,30.096271514892578
0209,train,25.785959243774414
0210,train,25.37161636352539
0211,train,25.73712158203125
0212,train,26.38656234741211
0213,train,28.053203582763672
0214,train,29.584657669067383
0215,train,29.264270782470703
0217,train,29.691059112548828
0218,train,30.640769958496094
0219,train,31.881410598754883
0220,train,31.911514282226562
0221,train,32.19467544555664
0222,train,32.113914489746094
0223,train,30.395771026611328
0225,train,28.151050567626953
0226,train,28.840858459472656
0227,train,31.046354293823242
0228,train,32.81309127807617
0229,train,32.56964874267578
0230,train,30.60140609741211
0231,train,33.074764251708984
0233,train,28.834821701049805
0234,train,26.476285934448242
0235,train,29.36815643310547
0236,train,31.28171157836914
0237,train,31.101051330566406
0238,train,31.051443099975586
0239,train,31.549482345581055
0241,train,33.06021499633789
0242,train,32.750648498535156
0243,train,32.701171875
0244,train,32.283634185791016
0245,train,31.96825408935547
0246,train,31.55450439453125
0247,train,30.946544647216797
0249,train,30.454294204711914
0250,train,30.889415740966797
0251,train,30.92452621459961
0252,train,30.39501190185547
0253,train,30.046096801757812
0254,train,30.655515670776367
0255,train,30.091407775878906
0257,train,30.252124786376953
0258,train,26.78457260131836
0259,train,22.52703094482422
0260,train,19.584827423095703
0261,train,18.83558464050293
0262,train,19.3361873626709
0263,train,18.797822952270508
0265,train,30.90215301513672
0266,train,31.856666564941406
0267,train,32.3861083984375
0268,train,32.40519714355469
0269,train,32.5666618347168
0270,train,32.736812591552734
0271,train,32.754058837890625
0273,train,33.89930725097656
0274,train,34.347747802734375
0275,train,34.68455505371094
0276,train,35.011322021484375
0277,train,35.150787353515625
0278,train,35.92755126953125
0279,train,35.86722946166992
0281,train,34.6170654296875
0282,train,34.806861877441406
0283,train,34.4671630859375
0284,train,34.587196350097656
0285,train,34.65012741088867
0286,train,34.952388763427734
0287,train,35.54397201538086
0289,train,36.05339813232422
0290,train,36.100704193115234
0291,train,35.74787902832031
0292,train,34.91633605957031
0293,train,35.83641052246094
0294,train,35.16463088989258
0295,train,35.79949951171875
0297,train,34.96568298339844
0298,train,33.30357360839844
0299,train,31.54477310180664
0000,test,26.07196617126465
0008,test,36.168426513671875
0016,test,36.26674270629883
0024,test,35.38935089111328
0032,test,27.486610412597656
0040,test,28.437496185302734
0048,test,30.79793930053711
0056,test,36.02748107910156
0064,test,31.010719299316406
0072,test,30.19109344482422
0080,test,31.369312286376953
0088,test,29.577428817749023
0096,test,28.893024444580078
0104,test,29.79450035095215
0112,test,31.803359985351562
0120,test,32.59503173828125
0128,test,35.11573028564453
0136,test,35.57249069213867
0144,test,36.01679229736328
0152,test,36.21959686279297
0160,test,33.82642364501953
0168,test,29.497028350830078
0176,test,29.894695281982422
0184,test,25.817201614379883
0192,test,28.94293212890625
0200,test,31.595399856567383
0208,test,26.770156860351562
0216,test,27.066436767578125
0224,test,27.7340145111084
0232,test,22.67787742614746
0240,test,32.27391815185547
0248,test,30.220500946044922
0256,test,28.632667541503906
0264,test,20.985851287841797
0272,test,33.038814544677734
0280,test,35.27196502685547
0288,test,35.25335693359375
0296,test,33.772151947021484
