name,split,psnr
f001895,train,36.6834716796875
f001900,train,34.794761657714844
f001905,train,33.5645751953125
f001915,train,35.30695343017578
f001920,train,34.92179870605469
f001925,train,35.455039978027344
f001930,train,35.525875091552734
f001935,train,21.722211837768555
f001940,train,33.71773147583008
f001945,train,33.012176513671875
f001955,train,32.89970397949219
f001960,train,33.812564849853516
f001965,train,33.93558883666992
f001970,train,34.30404281616211
f001975,train,34.10062026977539
f001980,train,34.47943878173828
f001985,train,34.72515869140625
f001995,train,34.872230529785156
f002000,train,34.806705474853516
f002005,train,35.519996643066406
f002010,train,35.205589294433594
f002015,train,35.46680450439453
f002020,train,35.61167526245117
f002025,train,35.8310661315918
f002035,train,37.39019775390625
f002040,train,35.928653717041016
f002045,train,36.53248977661133
f002050,train,35.78664779663086
f002055,train,34.92266845703125
f002060,train,34.618343353271484
f002065,train,32.74807357788086
f002075,train,32.05641174316406
f002080,train,32.53339385986328
f002085,train,32.74269104003906
f002090,train,33.624507904052734
f002095,train,34.09962463378906
f002100,train,33.4644775390625
f002105,train,33.46318435668945
f002115,train,23.202144622802734
f002120,train,32.758968353271484
f002125,train,32.93626403808594
f002130,train,33.40153121948242
f002135,train,33.47386932373047
f002140,train,34.51295471191406
f002145,train,34.73384475708008
f002155,train,35.59745788574219
f002160,train,35.26835632324219
f002165,train,35.109657287597656
f002170,train,34.51094055175781
f002175,train,33.837615966796875
f002180,train,33.78268814086914
f002185,train,34.31641387939453
f002195,train,35.860130310058594
f002200,train,35.64162826538086
f002205,train,35.03315353393555
f002210,train,33.84273910522461
f002215,train,33.603721618652344
f002220,train,33.50370788574219
f002225,train,36.64405059814453
f002235,train,35.708641052246094
f002240,train,34.64406204223633
f002245,train,32.9569091796875
f000750,test,32.366695404052734
f000790,test,30.883501052856445
f000830,test,34.174339294433594
f000870,test,34.95442199707031
f000910,test,33.07822799682617
f000950,test,36.28056335449219
f000990,test,34.90802764892578
f001030,test,37.04984664916992
f001070,test,35.315330505371094
f001110,test,34.766056060791016
f001150,test,35.03371047973633
f001190,test,35.46575927734375
f001230,test,36.1234245300293
f001270,test,35.81019592285156
f001310,test,34.96171569824219
f001350,test,34.766265869140625
f001390,test,36.767452239990234
f001430,test,35.71061325073242
f001470,test,36.11188507080078
f001510,test,34.895904541015625
f001550,test,34.59162902832031
f001590,test,34.599815368652344
f001630,test,35.31414031982422
f001670,test,36.31883239746094
f001710,test,33.94293212890625
f001750,test,36.929622650146484
f001790,test,38.46077346801758
f001830,test,37.08210372924805
f001870,test,36.62015151977539
f001910,test,33.191017150878906
f001950,test,31.859237670898438
f001990,test,34.556793212890625
f002030,test,34.44586944580078
f002070,test,31.96929931640625
f002110,test,32.573421478271484
f002150,test,35.45355224609375
f002190,test,34.713462829589844
f002230,test,36.29861068725586
