name,split,psnr
f001325,train,35.57676696777344
f001330,train,35.02409744262695
f001335,train,34.688846588134766
f001340,train,34.94186782836914
f001345,train,35.02920913696289
f001355,train,36.301456451416016
f001360,train,36.910682678222656
f001365,train,36.25999069213867
f001370,train,36.54066467285156
f001375,train,37.007022857666016
f001380,train,36.524200439453125
f001385,train,37.31376266479492
f001395,train,36.062381744384766
f001400,train,36.596282958984375
f001405,train,36.56783676147461
f001410,train,35.899932861328125
f001415,train,36.20244598388672
f001420,train,36.107215881347656
f001425,train,35.32360076904297
f001435,train,36.04627227783203
f001440,train,35.58100891113281
f001445,train,36.14787292480469
f001450,train,36.1689567565918
f001455,train,35.9058837890625
f001460,train,36.72022247314453
f001465,train,36.77994918823242
f001475,train,37.04386901855469
f001480,train,37.214027404785156
f001485,train,36.41194534301758
f001490,train,36.5694580078125
f001495,train,36.13566970825195
f001500,train,34.548316955566406
f001505,train,35.0462646484375
f001515,train,34.73107147216797
f001520,train,35.49086380004883
f001525,train,34.82048416137695
f001530,train,35.48768615722656
f001535,train,35.908409118652344
f001540,train,35.1416015625
f001545,train,35.11476135253906
f001555,train,36.627872467041016
f001560,train,35.11869812011719
f001565,train,36.901222229003906
f001570,train,36.75309753417969
f001575,train,36.551631927490234
f001580,train,36.76325988769531
f001585,train,36.91867446899414
f001595,train,36.493309020996094
f001600,train,36.42970657348633
f001605,train,35.98573303222656
f001610,train,35.691036224365234
f001615,train,35.77553939819336
f001620,train,34.623443603515625
f001625,train,35.08047103881836
f001635,train,34.463497161865234
f001640,train,35.22833251953125
f001645,train,36.203086853027344
f001650,train,36.509178161621094
f001655,train,36.93635559082031
f001660,train,37.09940719604492
f001665,train,36.29816818237305
f001675,train,35.022972106933594
f001680,train,35.390472412109375
f001685,train,34.41542053222656
f001690,train,33.73738098144531
f001695,train,32.680999755859375
f001700,train,32.2606315612793
f001705,train,32.234153747558594
f001715,train,31.751535415649414
f001720,train,31.407594680786133
f001725,train,32.202388763427734
f001730,train,33.00471878051758
f001735,train,34.074214935302734
f001740,train,34.299468994140625
f001745,train,34.34925842285156
f001755,train,35.17833709716797
f001760,train,36.8184700012207
f001765,train,37.25046920776367
f001770,train,37.47329330444336
f001775,train,37.2873649597168
f001780,train,38.019527435302734
f001785,train,38.133544921875
f001795,train,38.39247131347656
f001800,train,38.010498046875
f001805,train,38.272342681884766
f001810,train,38.00581359863281
f001815,train,37.12630844116211
f001820,train,37.71461486816406
f001825,train,38.23128128051758
f001835,train,35.939109802246094
f001840,train,36.253273010253906
f001845,train,36.78290939331055
f001850,train,37.28326416015625
f001855,train,37.548797607421875
f001860,train,37.351627349853516
f001865,train,37.37405776977539
f001875,train,37.00459289550781
f001880,train,37.20323181152344
f001885,train,37.408058166503906
f001890,train,36.80152130126953
f001895,train,36.1781005859375
f001900,train,34.29185104370117
f001905,train,33.4394645690918
f001915,train,34.5540885925293
f001920,train,35.122222900390625
f001925,train,35.2877082824707
f001930,train,35.42739486694336
f001935,train,21.7294864654541
f001940,train,33.63154983520508
f001945,train,32.68245315551758
f001955,train,33.565589904785156
f001960,train,34.31691360473633
f001965,train,34.45299530029297
f001970,train,35.07086944580078
f001975,train,35.09193801879883
f001980,train,34.830604553222656
f001985,train,34.30299377441406
f001995,train,34.25212478637695
f002000,train,34.247379302978516
f002005,train,35.1324462890625
f002010,train,35.005889892578125
f002015,train,34.938323974609375
f002020,train,34.95878601074219
f002025,train,35.66761779785156
f002035,train,36.93088912963867
f002040,train,35.856231689453125
f002045,train,36.57025146484375
f002050,train,35.870479583740234
f002055,train,34.92072296142578
f002060,train,34.79726028442383
f002065,train,33.24430847167969
f002075,train,31.682186126708984
f002080,train,32.343074798583984
f002085,train,32.71818542480469
f002090,train,33.26585006713867
f002095,train,33.617347717285156
f002100,train,33.2276496887207
f002105,train,33.37757873535156
f002115,train,23.263912200927734
f002120,train,32.79986572265625
f002125,train,33.05470275878906
f002130,train,33.4476318359375
f002135,train,32.729618072509766
f002140,train,33.70618438720703
f002145,train,34.31212615966797
f002155,train,35.94173812866211
f002160,train,35.56239700317383
f002165,train,35.60336685180664
f002170,train,35.02320861816406
f002175,train,34.333553314208984
f002180,train,34.31195831298828
f002185,train,34.867095947265625
f002195,train,36.27082443237305
f002200,train,35.98230743408203
f002205,train,35.08335876464844
f002210,train,33.718902587890625
f002215,train,32.278907775878906
f002220,train,32.94234848022461
f002225,train,36.4863166809082
f002235,train,35.350669860839844
f002240,train,34.128177642822266
f002245,train,32.48881530761719
f000750,test,32.538970947265625
f000790,test,30.791667938232422
f000830,test,34.698055267333984
f000870,test,34.784629821777344
f000910,test,33.22038650512695
f000950,test,36.42164611816406
f000990,test,35.2483024597168
f001030,test,37.54331588745117
f001070,test,36.496620178222656
f001110,test,35.6619987487793
f001150,test,35.82129669189453
f001190,test,35.856231689453125
f001230,test,36.12220764160156
f001270,test,35.911582946777344
f001310,test,35.59385681152344
f001350,test,35.258079528808594
f001390,test,36.97568893432617
f001430,test,35.9417610168457
f001470,test,36.1893424987793
f001510,test,35.2740478515625
f001550,test,35.451663970947266
f001590,test,36.00144958496094
f001630,test,35.14115524291992
f001670,test,35.86728286743164
f001710,test,31.942214965820312
f001750,test,34.64451599121094
f001790,test,38.171417236328125
f001830,test,36.7255744934082
f001870,test,36.86164093017578
f001910,test,31.918502807617188
f001950,test,31.869407653808594
f001990,test,33.71159362792969
f002030,test,34.82712173461914
f002070,test,32.06525421142578
f002110,test,32.762943267822266
f002150,test,35.608497619628906
f002190,test,34.90876770019531
f002230,test,36.11363983154297
