name,split,psnr
0001,train,29.381725311279297
0002,train,32.68154525756836
0003,train,37.723270416259766
0004,train,38.28626251220703
0005,train,36.85628128051758
0006,train,36.48332214355469
0007,train,36.36229705810547
0009,train,36.0463752746582
0010,train,36.29655075073242
0011,train,36.02934265136719
0012,train,35.517189025878906
0013,train,35.09220504760742
0014,train,34.703182220458984
0015,train,34.66033935546875
0017,train,34.18350601196289
0018,train,35.4108772277832
0019,train,35.962005615234375
0020,train,37.260581970214844
0021,train,36.966312408447266
0022,train,36.3302116394043
0023,train,35.127166748046875
0025,train,32.674495697021484
0026,train,32.10268783569336
0027,train,31.351520538330078
0028,train,28.563961029052734
0029,train,28.156099319458008
0030,train,27.875146865844727
0031,train,27.5906982421875
0033,train,29.332000732421875
0034,train,28.154687881469727
0035,train,28.969032287597656
0036,train,30.038480758666992
0037,train,28.48883056640625
0038,train,28.221542358398438
0039,train,27.50804901123047
0041,train,28.43787956237793
0042,train,13.161888122558594
0043,train,28.09330940246582
0044,train,28.86634635925293
0045,train,30.626888275146484
0046,train,33.273643493652344
0047,train,34.66100311279297
0049,train,33.09746551513672
0050,train,34.200809478759766
0051,train,34.2130241394043
0052,train,33.98284149169922
0053,train,32.42359924316406
0054,train,32.02082824707031
0055,train,34.13288497924805
0057,train,34.890846252441406
0058,train,35.39954376220703
0059,train,34.54618835449219
0060,train,33.376190185546875
0061,train,31.612977981567383
0062,train,31.159061431884766
0063,train,29.9503231048584
0065,train,29.66043472290039
0066,train,30.411170959472656
0067,train,31.456911087036133
0068,train,33.280052185058594
0069,train,33.73283767700195
0070,train,33.690486907958984
0071,train,32.591835021972656
0073,train,32.1741828918457
0074,train,35.47520446777344
0075,train,36.92853546142578
0076,train,36.068809509277344
0077,train,35.11675262451172
0078,train,34.344947814941406
0079,train,32.62377166748047
0081,train,31.631000518798828
0082,train,32.44536590576172
0083,train,33.240745544433594
0084,train,32.55194854736328
0085,train,30.786991119384766
0086,train,30.351116180419922
0087,train,31.50617790222168
0089,train,29.910648345947266
0090,train,29.279203414916992
0091,train,29.13487434387207
0092,train,28.68940544128418
0093,train,29.06725311279297
0094,train,29.437908172607422
0095,train,29.6684627532959
0097,train,30.053836822509766
0098,train,30.17235565185547
0099,train,30.854665756225586
0100,train,31.506540298461914
0101,train,31.7036075592041
0102,train,31.008926391601562
0103,train,29.390396118164062
0105,train,27.902408599853516
0106,train,28.007104873657227
0107,train,27.82352066040039
0108,train,28.290271759033203
0109,train,28.90768051147461
0110,train,29.57355308532715
0111,train,30.126733779907227
0113,train,31.3480167388916
0114,train,32.474632263183594
0115,train,33.41129684448242
0116,train,33.169090270996094
0117,train,33.938987731933594
0118,train,32.762420654296875
0119,train,32.62372589111328
0121,train,34.51448059082031
0122,train,34.5562858581543
0123,train,35.25312042236328
0124,train,36.20491409301758
0125,train,36.170738220214844
0126,train,36.17009735107422
0127,train,34.304203033447266
0129,train,33.0705680847168
0130,train,33.233428955078125
0131,train,32.80927276611328
0132,train,31.946430206298828
0133,train,32.42255401611328
0134,train,32.53045654296875
0135,train,32.25490188598633
0137,train,33.59540939331055
0138,train,35.3856315612793
0139,train,35.72098922729492
0140,train,36.17059326171875
0141,train,36.312355041503906
0142,train,36.673309326171875
0143,train,36.401737213134766
0145,train,36.77112579345703
0146,train,38.062042236328125
0147,train,38.23598098754883
0148,train,36.59519958496094
0149,train,37.82460021972656
0150,train,37.19538879394531
0151,train,36.96013641357422
0153,train,34.808040618896484
0154,train,34.03508377075195
0155,train,34.1242561340332
0156,train,34.54998779296875
0157,train,34.88044357299805
0158,train,34.40165710449219
0159,train,34.4200325012207
0161,train,33.29804611206055
0162,train,32.211158752441406
0163,train,32.12068176269531
0164,train,31.96849822998047
0165,train,32.160560607910156
0166,train,31.146041870117188
0167,train,27.38578987121582
0169,train,29.032621383666992
0170,train,29.175029754638672
0171,train,29.106292724609375
0172,train,29.296119689941406
0173,train,29.269588470458984
0174,train,29.04151725769043
0175,train,28.786865234375
0177,train,28.174230575561523
0178,train,28.669723510742188
0179,train,29.505788803100586
0180,train,28.246755599975586
0181,train,26.74737548828125
0182,train,26.146745681762695
0183,train,25.555532455444336
0185,train,27.701107025146484
0186,train,27.898876190185547
0187,train,27.288990020751953
0188,train,26.115161895751953
0189,train,25.5101375579834
0190,train,25.750598907470703
0191,train,26.06837272644043
0193,train,27.45553970336914
0194,train,29.63723373413086
0195,train,30.50374984741211
0196,train,31.172388076782227
0197,train,32.14442825317383
0198,train,32.640716552734375
0199,train,32.08959197998047
0201,train,32.99811553955078
0202,train,33.06749725341797
0203,train,32.479339599609375
0204,train,32.97996139526367
0205,train,32.17947006225586
0206,train,30.418855667114258
0207,train,30.185583114624023
0209,train,26.041732788085938
0210,train,25.73641586303711
0211,train,25.947967529296875
0212,train,26.579742431640625
0213,train,28.236370086669922
0214,train,29.304105758666992
0215,train,28.919906616210938
0217,train,31.266944885253906
0218,train,32.16969299316406
0219,train,32.41131591796875
0220,train,32.624027252197266
0221,train,32.78384780883789
0222,train,31.945554733276367
0223,train,29.77700424194336
0225,train,27.808223724365234
0226,train,29.344276428222656
0227,train,31.68880844116211
0228,train,31.916845321655273
0229,train,32.32292556762695
0230,train,30.63536834716797
0231,train,30.199798583984375
0233,train,30.255821228027344
0234,train,32.72484588623047
0235,train,32.587242126464844
0236,train,31.808090209960938
0237,train,30.40353775024414
0238,train,30.582977294921875
0239,train,29.084980010986328
0241,train,29.784542083740234
0242,train,29.75519371032715
0243,train,29.726736068725586
0244,train,29.845762252807617
0245,train,29.698030471801758
0246,train,29.471527099609375
0247,train,29.174043655395508
0249,train,27.72804069519043
0250,train,27.642642974853516
0251,train,27.418155670166016
0252,train,28.54986572265625
0253,train,30.52597427368164
0254,train,30.849918365478516
0255,train,29.719825744628906
0257,train,29.62812042236328
0258,train,24.680025100708008
0259,train,21.905410766601562
0260,train,19.740209579467773
0261,train,19.06376075744629
0262,train,19.253398895263672
0263,train,18.82356834411621
0265,train,29.136507034301758
0266,train,30.2271671295166
0267,train,31.310556411743164
0268,train,32.07024002075195
0269,train,32.478797912597656
0270,train,32.80838394165039
0271,train,32.55185317993164
0273,train,33.46840286254883
0274,train,33.930908203125
0275,train,33.98890686035156
0276,train,34.14183807373047
0277,train,33.97067642211914
0278,train,34.2489128112793
0279,train,33.98027801513672
0281,train,33.57503890991211
0282,train,33.55788803100586
0283,train,33.318153381347656
0284,train,33.32474136352539
0285,train,33.22932434082031
0286,train,33.318458557128906
0287,train,33.54158020019531
0289,train,33.93285369873047
0290,train,33.99504089355469
0291,train,33.70601272583008
0292,train,33.612403869628906
0293,train,33.79241180419922
0294,train,33.88505172729492
0295,train,33.7806282043457
0297,train,32.204036712646484
0298,train,30.69810676574707
0299,train,29.126317977905273
0000,test,25.70452117919922
0008,test,35.870540618896484
0016,test,34.3570671081543
0024,test,33.246910095214844
0032,test,28.12788963317871
0040,test,26.987417221069336
0048,test,32.41010665893555
0056,test,34.77828598022461
0064,test,29.552785873413086
0072,test,29.93821907043457
0080,test,30.32976531982422
0088,test,30.189363479614258
0096,test,29.250694274902344
0104,test,28.025989532470703
0112,test,30.34164810180664
0120,test,31.942462921142578
0128,test,33.5565071105957
0136,test,33.53685760498047
0144,test,35.654624938964844
0152,test,35.58702850341797
0160,test,33.30147933959961
0168,test,28.191574096679688
0176,test,28.876670837402344
0184,test,25.459068298339844
0192,test,26.469181060791016
0200,test,31.60948944091797
0208,test,26.763187408447266
0216,test,27.786968231201172
0224,test,26.878297805786133
0232,test,22.134817123413086
0240,test,28.95974349975586
0248,test,28.064128875732422
0256,test,28.18853187561035
0264,test,20.67929458618164
0272,test,32.71074676513672
0280,test,33.119239807128906
0288,test,33.268348693847656
0296,test,32.531551361083984
