name,split,psnr
0190,train,30.78689956665039
0191,train,30.482309341430664
0193,train,30.51752471923828
0194,train,32.044891357421875
0195,train,33.96435546875
0196,train,35.31211853027344
0197,train,34.84334182739258
0198,train,35.12159729003906
0199,train,33.705169677734375
0201,train,34.243377685546875
0202,train,35.272396087646484
0203,train,34.588279724121094
0204,train,36.255863189697266
0205,train,35.57041549682617
0206,train,31.786069869995117
0207,train,30.68181610107422
0209,train,28.464717864990234
0210,train,28.4650821685791
0211,train,28.47715187072754
0212,train,28.67265510559082
0213,train,32.20308303833008
0214,train,35.772159576416016
0215,train,34.01664352416992
0217,train,36.951297760009766
0218,train,37.30261993408203
0219,train,36.21791076660156
0220,train,34.77472686767578
0221,train,33.049171447753906
0222,train,33.13452911376953
0223,train,32.47037124633789
0225,train,32.513309478759766
0226,train,33.95915603637695
0227,train,33.97397994995117
0228,train,34.740966796875
0229,train,35.35258102416992
0230,train,36.867225646972656
0231,train,37.35683822631836
0233,train,35.57761764526367
0234,train,35.63850784301758
0235,train,35.71234130859375
0236,train,36.07007598876953
0237,train,35.80449676513672
0238,train,34.6480598449707
0239,train,34.55237579345703
0241,train,34.354736328125
0242,train,33.723602294921875
0243,train,33.30082321166992
0244,train,33.086456298828125
0245,train,32.794158935546875
0246,train,33.196990966796875
0247,train,32.96202087402344
0249,train,33.42647171020508
0250,train,34.461753845214844
0251,train,34.51652145385742
0252,train,34.24177551269531
0253,train,32.6626091003418
0254,train,32.11569595336914
0255,train,32.19147872924805
0257,train,32.31785583496094
0258,train,25.933826446533203
0259,train,22.214841842651367
0260,train,19.94339942932129
0261,train,19.434873580932617
0262,train,19.902374267578125
0263,train,19.480064392089844
0265,train,31.640140533447266
0266,train,33.167903900146484
0267,train,34.117820739746094
0268,train,33.636905670166016
0269,train,33.46449279785156
0270,train,33.81312561035156
0271,train,34.159881591796875
0273,train,36.810970306396484
0274,train,37.241180419921875
0275,train,37.780948638916016
0276,train,38.13429260253906
0277,train,37.86394119262695
0278,train,38.368896484375
0279,train,37.264610290527344
0281,train,36.117950439453125
0282,train,35.694358825683594
0283,train,35.54786682128906
0284,train,35.96578598022461
0285,train,36.53422164916992
0286,train,36.68965148925781
0287,train,36.890106201171875
0289,train,37.32239532470703
0290,train,37.63240051269531
0291,train,37.09718704223633
0292,train,36.23611068725586
0293,train,37.55229949951172
0294,train,37.082210540771484
0295,train,36.25217819213867
0297,train,34.934059143066406
0298,train,33.69143295288086
0299,train,31.828323364257812
0000,test,27.026708602905273
0008,test,38.776981353759766
0016,test,38.79313659667969
0024,test,35.87971115112305
0032,test,29.193422317504883
0040,test,31.013917922973633
0048,test,32.66830062866211
0056,test,36.3316535949707
0064,test,32.297664642333984
0072,test,32.37870788574219
0080,test,33.396854400634766
0088,test,31.439315795898438
0096,test,30.154008865356445
0104,test,29.641895294189453
0112,test,32.758544921875
0120,test,32.580020904541016
0128,test,33.727413177490234
0136,test,36.941341400146484
0144,test,37.479251861572266
0152,test,34.62809753417969
0160,test,35.3303337097168
0168,test,33.45541000366211
0176,test,23.194793701171875
0184,test,26.26002311706543
0192,test,29.854982376098633
0200,test,32.1230583190918
0208,test,22.914379119873047
0216,test,28.377944946289062
0224,test,29.4090633392334
0232,test,21.84858512878418
0240,test,32.51934051513672
0248,test,32.57048034667969
0256,test,30.216144561767578
0264,test,21.045434951782227
0272,test,34.71828079223633
0280,test,35.384281158447266
0288,test,35.8694953918457
0296,test,33.3612060546875
