name,split,psnr
f024365,train,39.62368392944336
f024370,train,39.46742248535156
f024380,train,40.119903564453125
f024385,train,40.099815368652344
f024390,train,38.40528869628906
f024395,train,38.37144470214844
f024400,train,37.28117370605469
f024405,train,36.203895568847656
f024410,train,36.58092498779297
f023250,test,37.13865661621094
f023290,test,40.06454849243164
f023330,test,38.388084411621094
f023370,test,40.694923400878906
f023495,test,37.00642776489258
f023535,test,39.35593032836914
f023575,test,39.545284271240234
f023615,test,40.863121032714844
f023655,test,38.44615173339844
f023695,test,36.63380432128906
f023735,test,39.30239486694336
f023775,test,38.762569427490234
f023815,test,36.540802001953125
f023855,test,37.073482513427734
f023895,test,36.736576080322266
f023935,test,39.91153335571289
f023975,test,39.63251495361328
f024015,test,36.351531982421875
f024055,test,39.37195587158203
f024095,test,32.94296646118164
f024135,test,37.87590789794922
f024175,test,35.730167388916016
f024215,test,38.43206787109375
f024255,test,38.587127685546875
f024295,test,37.621620178222656
f024335,test,37.86510467529297
f024375,test,38.897701263427734
